Sum_uniform_1;Sum_uniform_2;Sum_uniform_10;Sum_uniform_100;Sum_exponential_1;Sum_exponential_2;Sum_exponential_10;Sum_exponential_100;Sum_lorentzian_1;Sum_lorentzian_2;Sum_lorentzian_10;Sum_lorentzian_100
0.649006;0.285396;0.47457;0.516196;1.7102;0.037684;0.939545;0.938924;-3.72724;0.48671;0.805494;1.60328
0.567914;0.555714;0.42308;0.448246;0.374461;0.677284;1.18971;0.904948;0.463616;1.05728;0.55022;-0.772059
0.646935;0.794545;0.542159;0.521669;1.18011;2.45856;0.851752;0.914301;0.496608;-0.11974;0.428254;-3.38627
0.959032;0.5437;0.64531;0.545189;0.0745759;0.528164;0.994687;0.937596;1.53725;-0.110863;-2.15904;0.711505
0.956054;0.319221;0.54152;0.545958;2.12318;1.77815;1.05603;1.0343;0.31361;0.187257;-0.197106;0.62147
0.0150986;0.896962;0.534762;0.50581;1.22683;0.883093;0.839173;1.15302;-0.437993;4.55104;-0.124414;0.178683
0.166787;0.750676;0.653626;0.50021;0.324718;0.166137;0.697252;0.998399;13.1039;-0.293554;9.24888;-114.42
0.216465;0.186642;0.52145;0.475304;1.51926;1.50147;1.68102;0.848885;0.354522;-0.823915;-0.182755;-2.49414
0.78598;0.871089;0.440694;0.496432;1.38467;2.52598;1.16803;1.03232;-4.29651;-7.43261;1.66513;-1.46025
0.0710075;0.241053;0.532383;0.493175;0.352263;2.21829;0.637718;0.952828;0.168128;2.30167;-0.544469;-6.88202
0.683175;0.0963436;0.487926;0.506182;1.36593;0.588279;0.83705;1.20859;2.71406;1.36772;-1.02558;0.0476919
0.156781;0.528662;0.643752;0.472177;0.131034;0.456508;0.966222;1.05738;0.421438;-3.44685;-0.230892;1.2175
0.428794;0.621173;0.448749;0.515342;0.0210583;1.76744;0.730485;1.02935;-0.144372;-0.126761;-0.518741;0.035035
0.554855;0.723684;0.650838;0.483229;0.950912;0.304734;1.01531;0.906165;-21.6523;-0.100578;11.9779;-1.06967
0.812363;0.653554;0.252337;0.468154;0.115676;0.297704;0.594675;0.950624;-0.334472;1.02971;0.179024;28.1706
0.835319;0.753196;0.398757;0.443157;2.47131;1.11286;1.02937;1.00689;-0.473368;14.6393;13.6165;0.225924
0.319974;0.714134;0.516054;0.464794;0.113439;0.647776;0.750307;1.05812;-1.75374;-1.26101;11.4184;-0.119189
0.467262;0.788869;0.659045;0.510703;1.98507;1.01244;1.25042;1.0196;-2.1768;8.40691;-0.0953443;0.319292
0.396267;0.784581;0.616193;0.552838;0.274177;0.442269;1.44483;0.951593;1.06293;0.302649;5.86156;2.52861
0.0479405;0.64051;0.557117;0.469838;0.0111812;1.3964;0.865566;0.959383;-0.535052;-1.6089;-22.8542;-0.28829
0.286043;0.271686;0.557251;0.524103;0.117352;0.550104;1.29352;1.00423;-2.84962;-0.479526;0.192301;-0.196824
0.207131;0.531716;0.37164;0.478022;0.71003;0.164159;1.10879;1.13951;-5.9642;-1.31993;-68.6459;0.883791
0.816025;0.604671;0.379663;0.494389;1.15019;1.01185;0.52984;0.752865;-4.13452;4.75156;2.27281;0.0494168
0.712864;0.426819;0.444422;0.510618;1.20508;0.725361;0.706485;0.923504;3.26824;0.955195;-2.3084;0.274681
0.692926;0.531968;0.482723;0.524795;0.0950589;0.585211;0.438629;1.11491;0.178024;-1.36608;0.790062;-0.918211
0.938271;0.507207;0.551455;0.491299;0.742926;1.54293;0.860622;1.11841;-0.675627;-1.03157;46.2457;-0.323925
0.937838;0.498744;0.424924;0.489329;1.66149;0.0667013;0.756421;0.956472;0.260796;0.785624;-0.0806852;0.0428569
0.673027;0.57565;0.372725;0.491847;0.389307;0.612301;0.819598;0.974387;-1.0386;-0.328902;21.5425;0.561379
0.0465888;0.473038;0.497505;0.524664;0.584268;1.92419;0.781874;0.927888;23.2739;-0.338951;-6.08397;-0.214318
0.329449;0.548829;0.528325;0.473356;0.578122;0.344305;0.386283;0.953972;0.618423;-2.61293;4.40146;2.62222
0.820004;0.789626;0.435267;0.533955;2.08253;0.377855;0.609471;0.828744;0.844802;0.341175;-0.20596;0.457958
0.751793;0.66738;0.576666;0.51444;1.32514;2.48316;0.77529;0.993773;-2.63557;-0.536047;-0.577838;0.0787292
0.724275;0.476986;0.60589;0.487751;1.04802;0.946917;0.771404;0.931478;0.893663;-5.99032;-0.0527563;0.0516042
0.642718;0.933823;0.440274;0.510638;0.666059;1.36708;1.72234;1.04195;5.26792;-0.426419;26.0831;0.183021
0.751582;0.542068;0.566845;0.491112;0.245024;0.771644;0.631567;0.837564;-1.80234;1.53861;-0.925189;-0.657832
0.0645222;0.343347;0.266099;0.552811;0.0393951;0.512346;0.750378;1.01799;0.691982;1.68312;0.801381;0.578488
0.403094;0.665425;0.646716;0.477137;0.346286;1.99605;1.08654;0.967403;-11.8883;-0.588182;0.260259;0.735943
0.479631;0.39983;0.45856;0.520898;0.74835;0.0988275;0.743507;0.888724;3.35917;-1.53408;-0.211784;0.385564
0.799518;0.498516;0.632056;0.483216;0.534637;1.99408;1.07748;1.02206;-0.108484;3.1987;-0.11484;0.731708
0.99513;0.346418;0.450071;0.493027;0.598065;1.19251;1.00277;0.999656;1.30515;-2.69582;3.8142;-36.0414
0.0785518;0.486299;0.446023;0.4774;2.14451;0.022784;0.794356;0.92901;0.549549;-0.107754;-0.764419;-8.99859
0.821586;0.56066;0.588563;0.478529;0.0436035;0.657807;0.422619;0.905124;-5.32101;-1.45614;0.698021;-3.44529
0.161997;0.529332;0.402716;0.488376;0.578413;2.56983;0.921783;0.763053;-0.104717;-0.38979;0.142669;0.666644
0.314158;0.180331;0.504988;0.477038;0.482147;1.3941;0.729439;1.00423;3.13432;-0.0886086;-0.572114;-0.824982
0.725305;0.956191;0.610488;0.433637;0.220678;0.250708;1.49749;0.865299;-0.554402;-7.25483;0.86744;-0.183686
0.883415;0.186874;0.443935;0.544419;1.20153;0.611775;0.956196;1.22433;0.298903;0.478574;3.07138;0.157635
0.0796116;0.741867;0.565436;0.536521;3.11947;0.773631;0.57995;1.00947;0.605931;-0.692631;0.735535;3.16413
0.473112;0.265638;0.652748;0.519877;1.45447;1.41243;0.724589;0.928687;1.59537;0.913168;0.363368;-2.4092
0.26121;0.661526;0.596778;0.453903;1.16752;1.46632;0.649097;0.988003;-0.015363;0.0170734;0.369589;-0.331391
0.959183;0.609853;0.471939;0.497202;1.45492;0.852033;0.660762;0.931549;4.83632;-4.26742;0.874062;-0.147978
0.62974;0.52952;0.560804;0.532385;0.393838;0.909335;0.944294;1.02957;1.89731;-0.0959999;-0.255363;8.88255
0.895251;0.700516;0.682636;0.526677;1.12848;1.31786;1.37096;0.961497;-0.395783;-0.262989;0.37322;-0.59637
0.867592;0.196271;0.37867;0.511965;1.78392;0.0985554;0.992524;0.956447;-0.520347;0.867605;1.47329;-1.15684
0.252963;0.675991;0.66333;0.50278;0.370182;3.23613;0.83145;1.05829;0.0352179;-0.428291;0.354107;0.0884295
0.679214;0.353627;0.512219;0.46223;1.44445;0.744071;1.2089;1.10437;-0.612452;0.543961;-19.6221;0.3962
0.238121;0.840191;0.493677;0.466415;4.34092;0.687978;1.61105;0.916382;8.29802;0.580278;0.824698;-0.456201
0.446365;0.662981;0.495503;0.527219;1.2046;0.416125;0.956066;0.920122;0.198602;-0.0489316;1.64805;1.04029
0.688279;0.720609;0.410636;0.508988;0.64107;0.781341;0.940885;0.982291;-1.5894;-1.18597;10.6904;-1.10025
0.820476;0.43774;0.59943;0.441195;0.951052;0.283731;1.2132;0.905742;6.92376;-1.28617;0.864726;2.23704
0.176926;0.889196;0.652177;0.469229;1.97255;1.31899;0.765564;0.996441;-0.244907;0.936577;-0.388055;-0.863631
0.329604;0.688221;0.602251;0.468674;0.663127;0.853109;1.44247;0.973595;3.38308;-4.22277;5.74451;0.415329
0.0673982;0.449175;0.384139;0.492289;0.853633;0.918983;0.814129;1.0256;1.09929;0.748989;-0.0552963;2.2784
0.960374;0.315595;0.556036;0.448121;1.72498;0.35744;1.1081;0.898884;5.96916;-0.858805;-2.05866;0.0194884
0.705182;0.556133;0.452116;0.484194;0.295034;2.2434;1.69091;0.987662;0.00715823;-1.86786;-7.43927;1.48507
0.789686;0.602646;0.353234;0.559852;0.196497;0.786932;1.15216;0.974669;-0.493737;1.16566;0.359149;-1.92557
0.55148;0.906358;0.575346;0.513357;2.93956;1.09619;1.14221;1.00833;-0.188272;-1.24334;0.139309;-9.87843
0.0306539;0.810756;0.569469;0.42475;0.67418;1.63359;1.43105;0.990619;0.743367;0.904912;0.248899;-12.8748
0.63149;0.551103;0.534021;0.49444;0.980567;1.83788;0.528995;1.06545;2.0617;-1.49301;-1.45336;0.208262
0.637164;0.510224;0.53817;0.491501;0.563953;1.52923;0.819559;0.925596;0.413245;-0.637695;-0.0780344;2.36451
0.256615;0.381438;0.513196;0.518437;1.34091;1.46859;1.52197;1.00405;-4.23029;9.55662;-5.89783;-3.0848
0.175876;0.537663;0.636137;0.446167;0.689001;0.767562;1.01053;1.00323;1.52854;-0.650432;-0.283751;0.872211
0.636219;0.311419;0.460947;0.546469;2.25327;0.713944;0.923582;0.881198;-0.642798;0.126403;0.460337;0.50177
0.666819;0.420299;0.551042;0.438977;3.51948;1.29022;1.58361;1.01299;-1.2171;2.55114;0.362888;-0.471949
0.467283;0.141543;0.588712;0.513346;2.00971;0.425807;0.904498;0.892348;-0.322609;-7.92573;-0.165679;0.746861
0.847554;0.900528;0.473676;0.529345;0.892121;0.299645;1.02061;0.788917;-2.31257;-0.113286;0.167586;0.278664
0.613216;0.321689;0.468123;0.510565;0.41379;1.23347;1.94195;0.990984;-0.293868;4.65052;-0.221169;0.464162
0.0663728;0.440433;0.408918;0.501183;0.839665;0.484044;1.13948;1.2947;-1.23645;1.18724;0.231364;-0.291337
0.372145;0.302175;0.429304;0.477003;0.334786;0.385139;1.2599;0.971209;6.95656;9.06199;-0.251231;9.78845
0.0611806;0.328234;0.516459;0.516696;0.703574;1.43794;1.40317;0.925023;-1.7221;0.798224;0.638054;-0.801713
0.139462;0.749828;0.495826;0.499154;2.49573;0.776923;0.410284;1.0243;-0.332889;1.06401;-13.0819;-0.354865
0.502315;0.727162;0.449616;0.497937;2.17972;1.59311;0.896456;1.00864;-0.816565;-0.660249;-0.260611;-2.14174
0.798089;0.437419;0.544355;0.491349;0.271033;0.151547;1.01969;0.890651;0.835447;-0.518709;-0.898438;-1.27689
0.192503;0.620115;0.319711;0.491473;0.411694;0.193084;1.05448;0.922213;-2.03104;-1.15153;-1.19079;-0.126714
0.776208;0.351027;0.582989;0.490007;0.172033;1.86751;0.79564;0.871356;0.350658;158.113;0.482293;1.39772
0.527296;0.466027;0.523821;0.452639;0.948209;1.76125;1.40394;1.00025;-0.316526;1.11741;0.972014;-0.787034
0.783966;0.200246;0.719229;0.51454;0.439926;1.37662;0.773468;0.862247;2.2382;-1318.36;-0.0471037;0.466874
0.106845;0.789214;0.371835;0.511921;1.64607;1.57699;1.83122;1.00743;0.630796;0.311234;0.00579822;-0.1419
0.901104;0.697174;0.442022;0.511144;2.213;0.0765794;1.15757;1.16287;1.69641;-0.0516542;1.05734;0.56911
0.516147;0.601466;0.458953;0.52712;2.6065;0.266107;1.236;0.740297;4.76232;-0.938209;-2.35492;-1.70035
0.278793;0.766245;0.565297;0.50429;3.882;1.36528;1.40946;0.902893;-0.23111;-13.8786;1.03927;7.93896
0.105086;0.676335;0.463742;0.52104;2.05286;0.705465;0.743583;0.854205;0.273768;-0.326774;-0.477081;0.399858
0.200989;0.769686;0.353314;0.524331;1.51851;0.668744;0.706928;0.976;1.80513;-2.4088;-0.751311;-8.49761
0.55441;0.361366;0.508855;0.465536;2.00863;1.64919;0.758951;0.987546;-0.966498;-0.58724;-59.971;-0.888362
0.209708;0.332122;0.439025;0.458231;1.90317;0.851174;1.19448;0.977991;-0.50023;-0.199367;-0.98605;-6.19671
0.575337;0.369928;0.388207;0.46884;0.46236;0.104357;0.610705;1.15183;-0.291313;1.03692;-0.668961;6.57089
0.52453;0.309192;0.510818;0.474022;0.193142;0.727116;1.42739;1.07348;-0.184717;2.47665;-0.924295;0.275358
0.814524;0.820287;0.615025;0.574203;1.02861;0.722061;0.585326;0.875161;12.3631;1.49594;0.0428997;0.949095
0.738362;0.19324;0.423674;0.488171;0.0347978;0.796253;0.668805;0.979364;1.05561;-1.7993;1.33931;-5.95758
0.772696;0.603544;0.441499;0.453959;0.571255;1.61952;0.880551;0.953844;2.67464;-0.244567;0.944523;0.358462
0.113915;0.0459639;0.618118;0.508655;0.509048;0.816091;0.604529;1.01812;-0.383927;0.409835;1.45045;-9.71008
0.919387;0.319609;0.491891;0.524221;0.0971545;0.167363;1.03207;0.981183;-0.117629;-1.10998;-0.283449;-3.74536
0.962801;0.592487;0.522593;0.525125;0.457563;1.11189;0.654444;1.01726;7.7226;1.72065;1.63084;0.0615347
0.691375;0.314355;0.473737;0.501522;0.228147;0.76761;0.801861;1.00007;1.2927;1.62095;-1.06774;2.06223
0.323109;0.540466;0.577344;0.481134;0.401089;0.783316;1.45844;0.841064;1.20754;-4.35005;2.59953;-0.06902
0.788797;0.512038;0.610313;0.543783;1.04839;0.457553;0.924502;1.07111;-1.76449;-0.428783;-0.376964;0.434193
0.533186;0.575672;0.543595;0.52199;0.909968;1.07907;0.810501;0.964312;7.93429;4.73295;1.97063;1.93065
0.393738;0.432909;0.483655;0.474117;0.0625665;0.622999;1.05519;1.06708;-3.46649;-7.45574;-0.0746989;0.00874301
0.710457;0.34386;0.531243;0.535415;0.452299;1.28127;0.934503;1.02018;0.355833;2.44281;15.277;2.16205
0.387641;0.122173;0.390228;0.477036;0.510881;0.579141;1.01726;0.876246;-0.655529;-0.304498;-2.82974;-2.2855
0.698665;0.50667;0.55932;0.510744;0.415293;0.719109;1.48135;1.08257;-0.850828;-2.9802;5.79399;-0.00304295
0.737673;0.736041;0.477678;0.502758;5.86035;0.400007;0.796975;1.09701;-5.5332;3.1637;0.828005;3.4409
0.195767;0.543779;0.411724;0.486039;0.189506;1.71938;0.915035;0.887556;26.1613;-0.948939;-0.676009;0.0115671
0.760874;0.713993;0.425068;0.526369;1.38605;0.255643;1.00176;1.02026;0.215573;-4.05678;-0.59343;-0.802282
0.909781;0.188468;0.409033;0.501039;1.12438;0.372386;0.290133;1.06612;0.702848;-1.06157;-1.53789;1.58009
0.484289;0.731564;0.412409;0.514718;1.07814;0.0573515;1.2585;0.913734;0.422351;-14.6081;3.46477;-1.95016
0.0328508;0.491144;0.516116;0.507503;0.0288134;0.2145;0.690435;1.00718;-0.826775;0.274238;-3.29981;0.217307
0.583416;0.330413;0.447302;0.515003;0.181298;0.380405;0.620305;0.904072;0.272477;0.924851;1.72347;-0.407733
0.143143;0.704265;0.562686;0.437066;0.37876;0.340375;0.720376;1.10276;1.56598;0.342825;-0.63667;-0.634413
0.0281933;0.555081;0.513885;0.505096;1.74949;1.06056;0.658839;0.92004;1.21583;0.215895;8.19592;-1.04748
0.310255;0.609259;0.475406;0.51034;1.04907;0.797616;0.883627;0.900378;-1.0505;-0.424597;1.32535;1.30782
0.225675;0.319209;0.606177;0.536761;0.687728;0.676629;0.775653;1.12801;0.341107;-0.251014;-2.9776;0.670541
0.125759;0.635706;0.398622;0.469572;0.287285;1.00405;0.487775;0.973665;1.27525;0.350067;-0.860417;2.56053
0.197001;0.746003;0.516137;0.539004;0.221069;1.27598;1.62277;1.09555;0.319733;1.11231;-8.1354;-0.189993
0.10457;0.166919;0.396621;0.500782;0.0821941;0.70635;0.767194;0.900943;9.36756;-0.659994;0.645834;1.12168
0.809052;0.483886;0.465432;0.469887;0.0327851;0.791417;0.888494;1.10778;0.814599;-0.529174;0.597157;1.15303
0.304945;0.733347;0.451715;0.499885;0.415679;0.156132;1.42682;0.957115;0.60729;1.15249;0.363934;0.546777
0.908743;0.531527;0.585835;0.471242;2.34074;0.615879;1.08014;1.13863;1.91187;0.0485075;0.610054;-0.683149
0.227236;0.252689;0.354557;0.540884;0.279862;0.335943;0.999672;1.05094;2.67481;-2.06343;1.08391;0.6961
0.890758;0.397237;0.540515;0.581797;0.130792;0.256124;1.34129;1.03442;-1.09757;-39.7285;4.58097;3.66357
0.0818251;0.407378;0.469229;0.472854;1.84774;0.276117;1.47454;1.02838;2.26312;-1.16274;0.412844;1.79293
0.117523;0.384106;0.499007;0.54034;0.76064;1.36133;1.01058;1.07163;2.7319;0.240094;1.08154;-0.110131
0.588527;0.918031;0.575974;0.535978;0.659206;1.69227;0.922051;1.04567;3.14165;-0.0387136;78.4507;0.29964
0.982441;0.289593;0.681496;0.501629;1.46137;0.278751;0.69065;1.09143;25.2377;-0.323322;1.38451;-1.99056
0.00394992;0.574621;0.467146;0.475542;2.51938;2.8497;0.770327;0.933768;1.36915;-0.523308;-1.09734;-0.387746
0.0500037;0.629614;0.310044;0.513841;0.140884;0.927471;1.22442;1.08319;-0.503101;0.491305;2.00766;-2.48653
0.818996;0.562369;0.502382;0.48634;0.179214;2.43812;1.22361;1.18943;-1.80247;-1.91518;-0.233001;1.73317
0.000357946;0.372975;0.569658;0.507476;1.2002;0.721949;1.51977;0.838933;-2.54674;-0.0725782;-2.06926;0.00859016
0.45386;0.440783;0.410185;0.538581;0.226056;0.206274;1.01111;0.903441;-2.58116;0.0239883;-1.84355;0.411113
0.837682;0.270155;0.302413;0.521692;1.16657;0.881018;1.1252;1.02942;0.28817;2.82522;103.696;-1.6103
0.112864;0.613718;0.435473;0.49994;2.44837;0.917351;0.726163;1.14182;-0.594425;0.957591;1.23641;-0.606799
0.612527;0.78655;0.632393;0.455162;0.501481;0.808069;0.741433;0.9962;-0.367487;4.71413;4.0885;1.84625
0.189793;0.714906;0.344189;0.517035;2.41802;1.90738;1.07016;1.06621;0.913926;4.08668;0.664618;-0.218208
0.350791;0.44717;0.534739;0.514635;0.402283;1.98408;0.723099;1.02433;-0.0664077;0.117857;-0.693544;0.580522
0.869821;0.413894;0.562271;0.49315;0.0304097;2.74052;0.97339;1.01569;0.0495844;-1.58635;3.42789;1.22207
0.15569;0.548063;0.592817;0.48546;0.182831;1.2369;0.682322;0.967164;8.37383;0.78597;-0.949032;-1.93615
0.863006;0.0459415;0.490045;0.547674;0.265446;0.898708;0.980248;0.915675;1.81802;-11.3613;0.797363;-0.125375
0.376189;0.607228;0.395106;0.424459;2.1384;0.39217;0.988596;0.970868;0.832051;0.477731;-19.421;-0.0985761
0.0976483;0.447867;0.524993;0.496285;0.216399;3.23951;0.863655;0.820955;-0.590219;0.349559;-8.00858;0.675398
0.926074;0.470087;0.557177;0.476595;0.477529;1.16223;0.793976;0.84247;-2.13909;-0.93916;0.108398;-5.71131
0.480245;0.639321;0.563752;0.519504;0.0714674;1.5913;0.682986;0.88374;-5.24779;1.42292;1.86283;-0.26346
0.759594;0.444584;0.550675;0.52299;0.61084;2.04407;0.811731;1.10321;-0.35268;1.30669;1.52772;-0.969304
0.590755;0.662228;0.543617;0.530857;0.175854;0.160489;1.20576;1.14261;2.18724;0.866499;-0.0651106;0.870452
0.00548739;0.449175;0.604892;0.488945;0.532766;0.532674;1.04935;1.21019;0.196489;0.960284;-1.93353;2.66267
0.482971;0.554394;0.517744;0.524455;0.0915193;3.38176;1.14861;0.802074;1.27449;1.81031;-0.678102;0.251178
0.226562;0.581338;0.628913;0.4667;0.527732;1.25276;1.32107;0.873574;-1.24664;4.67936;-0.1357;-1.06712
0.417731;0.598246;0.517105;0.505408;2.47142;0.459838;0.779174;1.06504;-0.115387;-0.895844;-3.56325;-1.25188
0.889778;0.360231;0.482744;0.498774;2.66254;2.07763;0.905699;0.862433;0.709777;-1.37768;-2.81811;0.55792
0.616459;0.601542;0.404008;0.485085;1.36428;0.557941;0.897221;0.842879;-0.370628;1.29221;4.3169;0.706018
0.250179;0.707711;0.490963;0.523804;1.72291;0.536747;0.763175;0.880176;0.512624;1.35003;-0.319542;-2.08615
0.439675;0.420446;0.3222;0.476807;2.35149;0.934167;0.879541;0.970549;2.32174;-0.310499;-0.593149;1.2699
0.780342;0.487589;0.516502;0.507912;3.22296;1.29921;0.699104;1.00519;-0.703204;-44.0631;2.17953;-0.240812
0.657631;0.550766;0.540048;0.496185;0.95235;1.60097;0.546123;1.01794;-0.50631;0.991482;4.45669;0.754147
0.458501;0.0417001;0.556895;0.540722;1.14397;0.260452;1.31678;1.04274;0.164306;-0.782646;-1.38335;-0.600683
0.551499;0.652103;0.496693;0.543875;2.68701;0.155522;0.788759;1.04276;-2.38492;-0.118699;0.0912674;-0.0162156
0.940162;0.498563;0.539926;0.51622;0.568678;0.530173;0.644805;1.02822;-2.72489;1.78085;37.2781;2.95001
0.112253;0.0315135;0.614181;0.507148;0.624696;1.60926;0.954649;0.860654;8.78947;1.62781;0.518456;1.04774
0.0522553;0.979088;0.616787;0.494784;0.547311;1.57999;0.720352;0.916621;0.0701562;-323.912;-0.257044;-3.063
0.608313;0.534528;0.337008;0.530227;1.25495;0.673316;0.895315;1.09905;-0.448071;2.23083;-0.720808;0.439646
0.681518;0.414415;0.302871;0.51375;0.0349206;2.3898;1.22696;0.93573;-6.26805;-1.82978;0.910102;-2.46817
0.588296;0.546466;0.497142;0.511992;0.038281;0.808488;1.07475;1.17886;0.174173;-0.28205;-10.08;1.20528
0.882897;0.691488;0.510838;0.560047;0.125176;0.239321;1.18092;1.05849;-0.864972;0.68869;1.72941;-0.648973
0.992183;0.407488;0.657945;0.493187;2.90214;0.240072;0.727425;0.987881;-0.0286376;-11.1726;-10.0187;-0.132173
0.739558;0.857907;0.556887;0.459441;3.26486;0.708897;1.53558;0.983907;-0.0114694;-0.515334;10.0219;-0.549914
0.267163;0.439989;0.532421;0.463901;1.53615;0.326821;0.894962;1.15113;9.21064;-0.799554;1.57729;-0.248936
0.0409674;0.691837;0.485883;0.463104;1.67116;0.360825;0.991005;1.08242;2.64907;-0.632964;28.9663;0.513135
0.321059;0.863559;0.655365;0.465674;2.37263;0.378886;0.857693;1.09445;-0.720294;0.285197;-0.606753;-11.4668
0.60955;0.555852;0.428452;0.483256;1.41371;2.41764;0.482866;1.07018;-0.188905;-0.790369;8.03974;-1.25036
0.948867;0.454909;0.55826;0.481163;2.10388;1.25968;0.902291;0.912042;0.295275;0.992132;-4.4218;2.24301
0.812152;0.523472;0.434947;0.485759;0.533588;2.501;0.605019;0.916985;2.9844;-0.502433;-1.77092;-3.28498
0.637851;0.659693;0.580591;0.507916;1.55915;0.671217;0.676698;0.967798;-3.31367;80.1759;-3.8174;0.162801
0.219829;0.149247;0.476692;0.528616;0.500117;0.25597;1.38015;0.917776;-1.81296;-0.524623;-2.90058;-4.55989
0.918085;0.679264;0.46965;0.531379;2.30724;1.06003;0.644694;0.810339;-0.060576;0.765155;0.478224;1.53084
0.929187;0.740623;0.500661;0.511437;1.03222;0.429569;0.60169;0.959259;-1.62726;-0.483403;0.271244;-0.212021
0.686098;0.474742;0.57825;0.525868;0.160867;0.316661;0.618518;1.12676;-0.598497;-2.1124;-13.101;-2.43405
0.63001;0.31285;0.394152;0.512008;0.0383884;0.736053;0.485731;0.912047;0.957483;0.182106;18.5636;8.42338
0.398432;0.727614;0.459213;0.470817;1.1787;1.08881;1.37534;0.947691;-3.41277;-1.7078;-0.745714;-2.76407
0.40647;0.734902;0.472606;0.482217;1.3255;2.31905;0.60463;1.06038;-0.0815414;2.40013;0.46383;2.40757
0.628167;0.582163;0.657264;0.493225;0.544477;0.713422;0.738578;0.981677;0.785569;0.961665;-0.228343;-0.451369
0.556342;0.510226;0.545912;0.556658;0.215494;0.0983474;0.881658;0.856109;1.27907;-0.841824;0.363831;0.809912
0.8219;0.419496;0.681242;0.545796;0.0465056;1.63171;1.29882;1.01082;2.22091;-5.53937;-1.49126;-0.694678
0.58432;0.724056;0.632837;0.473353;3.68795;1.57543;0.932851;1.18292;-15.1814;0.339901;0.391178;0.0210651
0.247607;0.362564;0.457666;0.513887;1.86192;1.63351;1.26077;0.978114;-19.3731;0.396488;-1.04654;17.675
0.92345;0.409546;0.654046;0.507115;0.45935;1.80462;1.16733;0.751763;-0.678438;1.36688;-3.49877;-1.43562
0.384655;0.510574;0.363701;0.46295;0.245183;0.113654;0.63215;1.08727;0.859669;-3.14156;5.86252;1.56258
0.99327;0.85601;0.603103;0.522153;1.68971;0.916906;0.956335;0.978979;-1.48986;-2.06231;0.782227;9.008
0.660449;0.811273;0.54386;0.471756;2.1974;0.227693;0.481224;0.926224;-12.8603;0.423491;-0.823769;0.0545461
0.533087;0.559618;0.52116;0.511652;0.178215;1.08066;0.78945;1.10086;0.757427;-0.507258;-18.0996;-0.0577369
0.391554;0.199966;0.64843;0.535283;1.1333;0.292511;0.556078;0.938475;0.476726;1.13658;-2.46385;0.452378
0.406585;0.392894;0.421453;0.528108;1.42336;0.289917;0.805131;1.05871;1.78763;-2.55526;0.921555;-0.097391
0.608462;0.301518;0.49796;0.55475;0.868561;1.93102;1.26219;1.00926;-142.084;-0.843154;-1.72324;1.31822
0.75366;0.37486;0.448443;0.479338;0.162632;0.0997557;0.414697;0.912147;0.610526;0.952221;0.192045;1.59551
0.367677;0.680265;0.470271;0.470855;2.90338;1.29595;1.47745;1.07916;2.49106;-4.91238;0.251008;0.431428
0.0808529;0.826518;0.52517;0.471133;1.00912;0.393372;1.04345;1.24726;-27.1916;-0.0764618;-2.6845;-2.97142
0.194496;0.844335;0.404768;0.509892;1.94342;0.510711;1.13958;0.940806;0.791325;-0.151174;-0.290505;-1.01532
0.0156564;0.802139;0.440409;0.478663;0.847241;0.712449;0.587512;0.893675;5.81281;-0.565358;0.0101692;7.0381
